id,song,album,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_id,date
4wvypoR2RbXi3qwbzdasgH,He's Sure the Boy I Love,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.511,0.608,77573.0,0.653,0.0,1,0.088,-4.138,1,0.0633,142.038,4,0.735,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
5hjHGYDX8ic3E6dOkDF1r9,Will You Love Me Tomorrow,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.523,0.447,145707.0,0.544,1.68e-06,0,0.0625,-4.531,1,0.0314,138.196,4,0.503,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
5gG6BtTHd9EXsSPLC84rGV,Up on the Roof,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.451,0.609,132107.0,0.444,0.0,8,0.0618,-7.927,1,0.0432,124.047,4,0.697,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
30HFeo54aUpR6u4YoUAaLl,On Broadway,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.556,0.745,131680.0,0.685,0.0,7,0.155,-4.361,1,0.0355,128.167,4,0.964,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
6gAbcFfwCQZzEYlbmJdjNQ,The Locomotion,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.615,0.704,131787.0,0.811,4.89e-06,10,0.209,-3.041,0,0.0316,133.99,4,0.94,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
0Kq0jWQo229hbyipxLmtxS,You've Lost That Lovin' Feeling,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.543,0.483,198747.0,0.373,8.52e-06,10,0.149,-7.1,1,0.0258,99.246,4,0.636,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
7hxjGG5VyOTymKHDWoXt2t,One Fine Day,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.605,0.302,170200.0,0.643,0.0,5,0.0819,-4.17,1,0.0377,175.904,4,0.63,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
1xaemvcbFPe3rexX2ubJCO,Chains,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.658,0.687,104520.0,0.398,1.55e-06,0,0.0711,-5.282,1,0.0341,130.258,4,0.89,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
38BvgoSsTJMJGKGpldRREq,Walking in the Rain,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.836,0.337,140680.0,0.317,4.95e-05,9,0.125,-7.164,0,0.03,137.636,4,0.386,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
4fGMRpR3BixEdF1yojPYfM,Pleasant Valley Sunday,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.124,0.42,126573.0,0.833,0.0,0,0.393,-3.979,1,0.0404,175.855,4,0.713,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
45pqgkji8mba3JkOBvu1vu,We Gotta Get Out of This Place,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.159,0.541,119120.0,0.714,0.0,7,0.45,-3.353,1,0.0315,123.971,4,0.665,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
6FE8LWTadf6dAcb1q185xn,Uptown,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.487,0.579,96213.0,0.647,0.0,11,0.137,-4.835,0,0.031,122.055,4,0.638,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
4ytQWWasAnbnC2ZjsSIV4O,It's Too Late,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.699,0.746,167173.0,0.511,0.0,9,0.0644,-6.524,0,0.0279,102.792,4,0.731,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
1AhOgjqh4WG1jdZE5OLad6,You've Got a Friend,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.938,0.563,158253.0,0.189,0.0,9,0.105,-9.292,1,0.0362,102.864,4,0.483,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
51HGVPqQYGY0gH8UPgZu84,(You Make Me Feel Like) A Natural Woman,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.652,0.393,130733.0,0.484,0.0,10,0.18,-4.838,0,0.029,101.515,3,0.505,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
1KfTbhhHRkO8wOqUlrcOyT,Beautiful,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.67,0.562,162480.0,0.482,0.0,8,0.172,-5.677,1,0.029,80.506,4,0.433,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
5CCavAhG91ZdOedsLkhmer,I Feel the Earth Move,Beautiful: The Carole King Musical,Original Broadway Cast Recording,0.641,0.76,123187.0,0.746,0.0,7,0.227,-4.427,0,0.0395,119.969,4,0.806,7I3jBPoNAjuHVquCTeq9dA,2014-04-01
5Cu8qjeOTRtL1RIGurgVZT,Vxv,VxV,Wolves At The Gate,0.937,0.347,47173.0,0.609,0.0,2,0.738,-16.927,1,0.0877,115.51,1,0.359,0Fu8B38n1T5xHd2Ck1YTyM,2014-06-23
2gTLSv7HpetpM3LLclyjh2,Wake Up,VxV,Wolves At The Gate,0.000597,0.418,195667.0,0.999,0.0,11,0.335,-3.391,0,0.245,135.216,4,0.0393,0Fu8B38n1T5xHd2Ck1YTyM,2014-06-23
4cYOFB75sLg1yFwc64VYVj,Dust to Dust,VxV,Wolves At The Gate,0.000149,0.453,182453.0,0.998,0.0,2,0.0872,-4.697,1,0.276,101.491,3,0.066,0Fu8B38n1T5xHd2Ck1YTyM,2014-06-23
6uLUiuvmeIbtiqedtXdHp1,Return,VxV,Wolves At The Gate,0.000281,0.24,232453.0,0.993,2.11e-06,2,0.335,-3.874,0,0.304,135.89,4,0.263,0Fu8B38n1T5xHd2Ck1YTyM,2014-06-23
2KZuuYAgHUfA2YzNgqCNir,Relief,VxV,Wolves At The Gate,0.00129,0.469,232987.0,0.994,0.0,2,0.363,-2.977,0,0.148,136.026,4,0.182,0Fu8B38n1T5xHd2Ck1YTyM,2014-06-23
73iLj3kSNsv5kZQUsYVp1E,The Bird and the Snake,VxV,Wolves At The Gate,0.00315,0.44,291280.0,0.975,1.5e-06,9,0.326,-3.988,0,0.224,140.103,3,0.173,0Fu8B38n1T5xHd2Ck1YTyM,2014-06-23
2IXoQmB0NvBPFXrno3LJzu,Rest,VxV,Wolves At The Gate,0.000148,0.407,249467.0,0.984,7.41e-06,2,0.311,-3.899,0,0.0952,145.804,4,0.51,0Fu8B38n1T5xHd2Ck1YTyM,2014-06-23
2UM90OvxKRwLlaMp2qocYK,East to West,VxV,Wolves At The Gate,0.000509,0.276,294920.0,0.945,1.42e-06,2,0.108,-3.723,0,0.134,135.895,3,0.238,0Fu8B38n1T5xHd2Ck1YTyM,2014-06-23
3HiXsqqoPenTXkeELRVWyN,Wild Heart,VxV,Wolves At The Gate,0.00039,0.504,214280.0,0.994,0.0,11,0.0864,-3.855,0,0.159,140.016,4,0.252,0Fu8B38n1T5xHd2Ck1YTyM,2014-06-23
1KvDVQJmGUqe4jfJLTZWm4,The Convicted,VxV,Wolves At The Gate,0.000111,0.513,209280.0,0.995,0.0,6,0.512,-3.021,1,0.147,104.991,4,0.21,0Fu8B38n1T5xHd2Ck1YTyM,2014-06-23
0gYWDj14AyLsxjL7Tp0fU3,Majesty in Misery,VxV,Wolves At The Gate,0.00385,0.481,257787.0,0.997,0.0,1,0.619,-3.542,0,0.227,105.042,4,0.0386,0Fu8B38n1T5xHd2Ck1YTyM,2014-06-23
0rtX31Xi3VfNwHkJmvzcl0,The Father's Bargain,VxV,Wolves At The Gate,0.0168,0.443,391000.0,0.972,0.0,0,0.336,-5.205,0,0.327,152.997,3,0.172,0Fu8B38n1T5xHd2Ck1YTyM,2014-06-23
1oBDaufG8Arkz3t52UbiQi,Skinny Love,Fire Within,Birdy,0.952,0.379,201080.0,0.29,0.00106,4,0.118,-8.485,1,0.051,166.467,4,0.169,0r94AFhRLvpfXvha7vx2dK,2013-09-16
1D4XFKolp63mNqqMXJJL1V,Wings,Fire Within,Birdy,0.0831,0.474,252107.0,0.707,0.0,7,0.162,-4.534,1,0.0253,83.235,4,0.224,0r94AFhRLvpfXvha7vx2dK,2013-09-16
2rrpQlayufAK1MiYI9fYOy,Heart Of Gold,Fire Within,Birdy,0.155,0.678,214160.0,0.623,0.0,7,0.152,-4.426,1,0.0322,140.033,4,0.309,0r94AFhRLvpfXvha7vx2dK,2013-09-16
6pQfHpMKbKsUIFHu2jQ2jW,Light Me Up (US Version),Fire Within,Birdy,0.18,0.603,239023.0,0.782,0.0,9,0.0671,-4.012,0,0.0391,100.021,4,0.356,0r94AFhRLvpfXvha7vx2dK,2013-09-16
7K4H981XtOLGZv3EmbAJpn,Words As Weapons (US Version),Fire Within,Birdy,0.0459,0.644,221661.0,0.845,0.000135,11,0.163,-6.343,0,0.0401,120.018,4,0.547,0r94AFhRLvpfXvha7vx2dK,2013-09-16
6X39LR0glRm9Gfqbv0VCUe,All You Never Say,Fire Within,Birdy,0.369,0.446,268711.0,0.409,2.9e-05,0,0.112,-8.01,1,0.0265,131.759,4,0.141,0r94AFhRLvpfXvha7vx2dK,2013-09-16
5qenS4Saf6EyIJ2yViBG9b,Strange Birds,Fire Within,Birdy,0.572,0.541,183680.0,0.376,0.0,7,0.109,-7.68,0,0.0294,78.129,4,0.247,0r94AFhRLvpfXvha7vx2dK,2013-09-16
6RvPb011iGh9nGVARZQCqV,Maybe,Fire Within,Birdy,0.096,0.804,194960.0,0.644,0.0,4,0.0749,-6.346,0,0.0382,120.962,4,0.795,0r94AFhRLvpfXvha7vx2dK,2013-09-16
4Xpvr0uY1qMA5gABUdsbUW,No Angel,Fire Within,Birdy,0.902,0.586,243200.0,0.23,4.89e-06,0,0.106,-9.789,1,0.0294,71.422,4,0.13,0r94AFhRLvpfXvha7vx2dK,2013-09-16
3WmeTmPFJegeMM88qz8J0p,All About You,Fire Within,Birdy,0.405,0.592,277667.0,0.529,1.41e-06,0,0.135,-9.535,0,0.0338,125.826,4,0.456,0r94AFhRLvpfXvha7vx2dK,2013-09-16
1jw3IuhB1taTK2Or4XDLr0,Standing In The Way of The Light,Fire Within,Birdy,0.0887,0.665,244080.0,0.546,0.0,7,0.174,-6.298,1,0.0446,126.965,4,0.185,0r94AFhRLvpfXvha7vx2dK,2013-09-16
1tqxGKQSnyFCAte5nkQbhF,Shine,Fire Within,Birdy,0.925,0.516,244387.0,0.0867,0.0,1,0.078,-18.655,1,0.0585,128.855,3,0.187,0r94AFhRLvpfXvha7vx2dK,2013-09-16
65BMD6q7gRTUn9uZmEdjEz,People Help The People,Fire Within,Birdy,0.794,0.469,256853.0,0.335,2.76e-05,10,0.0931,-7.494,0,0.0291,75.108,3,0.158,0r94AFhRLvpfXvha7vx2dK,2013-09-16
4Sq5nvsPn53qTsqclhQySV,Bandulu (Hard Times),Back In The Day: A Summertime Hip-Hop Mix,Various Artists,0.0788,0.701,410018.0,0.65,0.0,6,0.0575,-6.121,0,0.177,143.766,4,0.681,4xRDCBsAd2txvOKkBwThnH,2011-12-20
6wVOWXyKwiO8GYl6uMf4ST,Every Knee Shall Bow,Back In The Day: A Summertime Hip-Hop Mix,Various Artists,0.0123,0.731,476343.0,0.722,1.76e-05,6,0.116,-7.064,0,0.0519,138.766,4,0.776,4xRDCBsAd2txvOKkBwThnH,2011-12-20
5x8QNPSz6BFINfK8CTvIgJ,Zion Gate (Extended Mix),Back In The Day: A Summertime Hip-Hop Mix,Various Artists,0.0314,0.702,417216.0,0.369,0.0,0,0.121,-13.85,1,0.194,142.389,4,0.625,4xRDCBsAd2txvOKkBwThnH,2011-12-20
4DLL9yWA8Cy7WlcHQKbkpQ,I Don't Like It,Back In The Day: A Summertime Hip-Hop Mix,Various Artists,0.0174,0.909,180257.0,0.414,2.84e-05,0,0.0371,-11.674,1,0.0969,134.698,4,0.729,4xRDCBsAd2txvOKkBwThnH,2011-12-20
7bJvPgASOdNVfY1bga4qVC,"Two Face Rasta - Extended 12"" Mix",Back In The Day: A Summertime Hip-Hop Mix,Various Artists,0.131,0.721,323893.0,0.719,1.69e-06,7,0.0524,-7.25,0,0.23,78.904,4,0.659,4xRDCBsAd2txvOKkBwThnH,2011-12-20
2wXxMxSlao9GXTOUvdqOut,Satamassagana,Back In The Day: A Summertime Hip-Hop Mix,Various Artists,0.349,0.448,150493.0,0.361,0.267,1,0.0659,-15.296,1,0.0679,152.926,4,0.682,4xRDCBsAd2txvOKkBwThnH,2011-12-20
53zIfvus9c45tUC6pYKBBg,Satta,Back In The Day: A Summertime Hip-Hop Mix,Various Artists,0.161,0.686,227800.0,0.741,0.000202,7,0.0757,-3.781,1,0.237,144.14,4,0.543,4xRDCBsAd2txvOKkBwThnH,2011-12-20
2vGGWXyeYrU84TdDYRPpAq,Roots Natty Congo,Back In The Day: A Summertime Hip-Hop Mix,Various Artists,0.0149,0.9,189853.0,0.639,0.0,11,0.0478,-6.877,0,0.208,128.356,4,0.831,4xRDCBsAd2txvOKkBwThnH,2011-12-20
4nnfSNrEJ47AGR0c2WMjz2,Don't Try To Use Me (Disco style),Back In The Day: A Summertime Hip-Hop Mix,Various Artists,0.0968,0.83,334133.0,0.331,0.0168,8,0.112,-16.125,1,0.148,127.632,4,0.501,4xRDCBsAd2txvOKkBwThnH,2011-12-20
5Wn0owOxKNggPb46BDE91K,Make A Joyful Noise,Back In The Day: A Summertime Hip-Hop Mix,Various Artists,0.376,0.834,191893.0,0.737,0.0174,10,0.272,-8.097,0,0.23,82.846,4,0.896,4xRDCBsAd2txvOKkBwThnH,2011-12-20
13XbYrRHxCwEsY1tYzH41O,Zion Gates,Back In The Day: A Summertime Hip-Hop Mix,Various Artists,0.333,0.742,178147.0,0.537,0.0,11,0.147,-7.608,0,0.211,93.613,4,0.804,4xRDCBsAd2txvOKkBwThnH,2011-12-20
2i5tlHM8UBu8vivNrntmI2,Righteous Rasta Man,Back In The Day: A Summertime Hip-Hop Mix,Various Artists,0.114,0.623,281213.0,0.611,0.000165,6,0.613,-7.584,1,0.185,148.65,4,0.759,4xRDCBsAd2txvOKkBwThnH,2011-12-20
3Cg85LVVnUjUoQl1iEehfE,Jah Jah Conqueror,Back In The Day: A Summertime Hip-Hop Mix,Various Artists,0.117,0.763,182373.0,0.482,0.000823,6,0.0851,-11.796,0,0.335,153.936,4,0.856,4xRDCBsAd2txvOKkBwThnH,2011-12-20
7yU1NiP3b8hms6SD6oKETe,Time Will Tell,Back In The Day: A Summertime Hip-Hop Mix,Various Artists,2.23e-05,0.693,208107.0,0.505,0.473,9,0.088,-12.785,1,0.0997,149.44,4,0.602,4xRDCBsAd2txvOKkBwThnH,2011-12-20
6pDKmlwm9aVIXfnwAkx5bA,You Won’t Let Go,Sovereign,Michael W. Smith,0.078,0.552,239333.0,0.663,0.0,11,0.111,-6.332,1,0.0261,89.011,4,0.255,2OFFW1NW1RR8OQ69Gkg6Sz,2014-01-01
4diFY1XoSAxgN3zWNLngQ7,Heaven Come Down,Sovereign,Michael W. Smith,0.0133,0.59,230400.0,0.896,7.77e-06,5,0.503,-4.414,1,0.0521,128.035,4,0.479,2OFFW1NW1RR8OQ69Gkg6Sz,2014-01-01
2VGGdfaJQv0jvghh4pEYkB,Miracle,Sovereign,Michael W. Smith,0.000648,0.483,259373.0,0.852,0.00041,0,0.105,-4.004,1,0.0295,146.101,4,0.332,2OFFW1NW1RR8OQ69Gkg6Sz,2014-01-01
6vCzWS8xkRbilNXuwvuQ7O,Sky Spills Over,Sovereign,Michael W. Smith,0.011,0.585,244973.0,0.752,4.98e-06,2,0.266,-5.552,1,0.04,119.962,4,0.34,2OFFW1NW1RR8OQ69Gkg6Sz,2014-01-01
6DPWDOr50kNwD3ztKigSJI,All Arise,Sovereign,Michael W. Smith,0.00759,0.463,280347.0,0.687,0.0,9,0.0866,-4.949,1,0.0306,145.989,4,0.363,2OFFW1NW1RR8OQ69Gkg6Sz,2014-01-01
6Cb2vtSU1yX5gHvMPx3rJd,You Are The Fire,Sovereign,Michael W. Smith,0.00209,0.502,269813.0,0.87,0.000332,0,0.0645,-5.401,1,0.0329,109.993,4,0.327,2OFFW1NW1RR8OQ69Gkg6Sz,2014-01-01
5GP8Soc6G79sXFPVG4iV3E,Christ Be All Around Me,Sovereign,Michael W. Smith,0.0197,0.54,324453.0,0.649,2.02e-06,0,0.112,-4.936,1,0.0263,151.981,4,0.295,2OFFW1NW1RR8OQ69Gkg6Sz,2014-01-01
4jZHeAug66KEXw7KZbOX43,Sovereign Over Us,Sovereign,Michael W. Smith,0.0631,0.453,354280.0,0.496,0.00018,9,0.0619,-6.816,1,0.0293,135.934,4,0.158,2OFFW1NW1RR8OQ69Gkg6Sz,2014-01-01
5f0yR8LwaLZSDzlsQKKb7C,Hide Myself,Sovereign,Michael W. Smith,0.00196,0.469,262760.0,0.65,1.07e-05,10,0.235,-6.527,1,0.0311,170.044,4,0.381,2OFFW1NW1RR8OQ69Gkg6Sz,2014-01-01
5HW7PyDy7aXlgWAcXhe8QN,The Same Power,Sovereign,Michael W. Smith,0.0427,0.446,265080.0,0.689,8.04e-06,2,0.128,-5.382,1,0.0298,75.035,4,0.356,2OFFW1NW1RR8OQ69Gkg6Sz,2014-01-01
1ktaF4SW98bxPkDULYS0AE,I Lay Me Down,Sovereign,Michael W. Smith,0.0704,0.553,249013.0,0.475,0.0,1,0.0982,-6.167,1,0.0296,75.949,4,0.376,2OFFW1NW1RR8OQ69Gkg6Sz,2014-01-01
2So7er34kgGCReFlmI3hUm,The One That Really Matters,Sovereign,Michael W. Smith,0.321,0.25,419653.0,0.355,3.75e-06,0,0.104,-9.44,1,0.0328,159.926,4,0.127,2OFFW1NW1RR8OQ69Gkg6Sz,2014-01-01
6nexzuSHOHmzMaaZ5skzVv,Low Season,Beauty & Ruin,Bob Mould,0.0362,0.369,248120.0,0.815,0.0403,6,0.295,-6.233,0,0.0477,140.029,4,0.181,6mRpcOAReI0n7rVw25KXYP,2014-06-03
5NxrjZLQKeZyvtqlOa6uqb,Little Glass Pill,Beauty & Ruin,Bob Mould,0.00316,0.308,159547.0,0.99,0.0982,11,0.667,-5.109,1,0.0642,176.032,4,0.317,6mRpcOAReI0n7rVw25KXYP,2014-06-03
72mrNRtJL3kwVJP2WIFbsd,I Don't Know You Anymore,Beauty & Ruin,Bob Mould,0.00365,0.454,175880.0,0.979,0.0116,9,0.492,-4.517,1,0.0496,141.971,4,0.549,6mRpcOAReI0n7rVw25KXYP,2014-06-03
0XTt2ksxr6xu4OP9xWLNap,Kid With Crooked Face,Beauty & Ruin,Bob Mould,0.000151,0.417,134320.0,0.995,0.685,4,0.347,-4.615,1,0.075,109.976,4,0.17,6mRpcOAReI0n7rVw25KXYP,2014-06-03
75ooxVCGTigQBuBwaqJluU,Nemeses Are Laughing,Beauty & Ruin,Bob Mould,0.000884,0.484,203893.0,0.966,0.474,0,0.541,-4.453,1,0.0582,120.051,4,0.285,6mRpcOAReI0n7rVw25KXYP,2014-06-03
4StWxcSAFbWQoI290UDUUW,The War,Beauty & Ruin,Bob Mould,0.00126,0.348,220787.0,0.951,0.00162,7,0.352,-5.257,1,0.0703,149.978,4,0.186,6mRpcOAReI0n7rVw25KXYP,2014-06-03
0y0myBVILD27ADGnplrfoP,Forgiveness,Beauty & Ruin,Bob Mould,0.156,0.569,174227.0,0.825,0.343,5,0.199,-5.403,1,0.027,145.961,4,0.696,6mRpcOAReI0n7rVw25KXYP,2014-06-03
4MKDViEZqwfZL3Q1Ohe9rx,Hey Mr. Grey,Beauty & Ruin,Bob Mould,0.005,0.396,123627.0,0.994,0.212,7,0.328,-4.211,0,0.0564,93.917,4,0.456,6mRpcOAReI0n7rVw25KXYP,2014-06-03
5Ki8ICSNnf4dwOh2UVf4nx,Fire in the City,Beauty & Ruin,Bob Mould,0.00169,0.387,194533.0,0.95,0.0382,9,0.158,-5.135,0,0.0814,137.933,4,0.0399,6mRpcOAReI0n7rVw25KXYP,2014-06-03
6lbbG1J77OXjKiaSY6Bha6,Tomorrow Morning,Beauty & Ruin,Bob Mould,0.000147,0.267,138827.0,0.959,0.131,4,0.37,-5.382,1,0.0687,185.811,4,0.561,6mRpcOAReI0n7rVw25KXYP,2014-06-03
327oWGBM3yIpMQJDF5zbTU,Let the Beauty Be,Beauty & Ruin,Bob Mould,0.065,0.689,196653.0,0.877,0.21,4,0.298,-4.696,1,0.0281,109.955,4,0.563,6mRpcOAReI0n7rVw25KXYP,2014-06-03
2AdgYSayf3eSJS6z5N0n3X,Fix It,Beauty & Ruin,Bob Mould,0.00411,0.442,205253.0,0.989,0.0581,4,0.108,-5.062,1,0.112,110.014,4,0.223,6mRpcOAReI0n7rVw25KXYP,2014-06-03
1AqVkA5tIDexUFnfSuX7Jr,Hit Me Like A Bomb,Miracle,Third Day,0.000628,0.532,200173.0,0.863,0.00798,1,0.332,-6.265,1,0.0361,131.936,4,0.559,2Ucfsu0BFP0UMEuHcLjzH3,2012-11-02
5Zs2afnOAjHnGmydX0ukTm,Kicking and Screaming,Miracle,Third Day,0.00876,0.567,166987.0,0.928,0.0,9,0.119,-5.761,1,0.0498,138.021,4,0.696,2Ucfsu0BFP0UMEuHcLjzH3,2012-11-02
5r0yaVXND7Zhlm7nJeGSDT,Your Love Is Like A River,Miracle,Third Day,0.0638,0.323,255507.0,0.695,2.48e-06,9,0.114,-7.572,1,0.0432,187.627,4,0.321,2Ucfsu0BFP0UMEuHcLjzH3,2012-11-02
2gXwMixw0voLNVxPr4Ja6v,I Need A Miracle,Miracle,Third Day,0.0231,0.401,222547.0,0.698,0.0,4,0.149,-6.321,1,0.0393,166.373,4,0.347,2Ucfsu0BFP0UMEuHcLjzH3,2012-11-02
1f91g89DvOT2S00NDHt54E,You Are My Everything,Miracle,Third Day,0.0134,0.488,226813.0,0.822,4.59e-05,7,0.354,-5.526,1,0.0313,95.995,4,0.416,2Ucfsu0BFP0UMEuHcLjzH3,2012-11-02
4KSNECr6ZETxjBB8t6I5n5,For The Rest Of My Life,Miracle,Third Day,0.0632,0.491,168093.0,0.812,1.01e-05,0,0.374,-5.937,1,0.0428,92.516,4,0.691,2Ucfsu0BFP0UMEuHcLjzH3,2012-11-02
2vpVoxJBdxmhcXscZWShjf,I Want To Believe In You,Miracle,Third Day,0.00128,0.386,198907.0,0.87,0.0,0,0.124,-6.009,1,0.051,95.019,4,0.574,2Ucfsu0BFP0UMEuHcLjzH3,2012-11-02
3HqtMHDb45UygyAleBDtPn,The Victory,Miracle,Third Day,0.0017,0.284,192920.0,0.898,0.00097,9,0.0777,-7.385,1,0.0566,88.0,4,0.546,2Ucfsu0BFP0UMEuHcLjzH3,2012-11-02
3aKQ4BUvMwMFOKRZPtXpSc,Take Me Back,Miracle,Third Day,0.00494,0.328,198000.0,0.788,3.09e-06,9,0.218,-6.1,1,0.0469,163.958,4,0.522,2Ucfsu0BFP0UMEuHcLjzH3,2012-11-02
3UNpUMCGIQO6LsXFAISMXx,Forever Yours,Miracle,Third Day,0.00877,0.462,244627.0,0.726,0.00424,7,0.086,-8.512,1,0.0316,93.849,4,0.268,2Ucfsu0BFP0UMEuHcLjzH3,2012-11-02
2F2bMFcEpQcNr0xRkh287J,Time's Running Out On Me,Miracle,Third Day,0.00164,0.463,200707.0,0.898,3.19e-05,4,0.237,-6.984,1,0.0938,89.923,4,0.626,2Ucfsu0BFP0UMEuHcLjzH3,2012-11-02
6d3Yv8B0mGFl9B22JL5lzt,Morning Has Broken,Miracle,Third Day,0.00576,0.449,205120.0,0.661,2.79e-05,7,0.085,-7.924,1,0.0284,142.107,3,0.435,2Ucfsu0BFP0UMEuHcLjzH3,2012-11-02
3Lca29U4AaObrsNauGFhgK,How Great Is Our God - World Edition,How Great Is Our God: The Essential Collection,Chris Tomlin,0.237,0.356,365134.0,0.555,0.0,1,0.107,-5.658,1,0.0311,78.104,4,0.0759,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
7HBttqA5Cj1bVXl5dwhHQo,Our God,How Great Is Our God: The Essential Collection,Chris Tomlin,0.00829,0.511,284853.0,0.761,0.0,11,0.217,-3.924,1,0.0302,105.069,4,0.235,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
6ChFsa3xElTTIJAo460out,Forever,How Great Is Our God: The Essential Collection,Chris Tomlin,0.0174,0.554,326960.0,0.705,2.21e-05,10,0.121,-5.939,1,0.0404,118.008,4,0.133,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
784qUrovUUH4jYQ811D6hF,The Wonderful Cross,How Great Is Our God: The Essential Collection,Chris Tomlin,0.251,0.339,427707.0,0.618,0.0,2,0.0669,-6.663,1,0.0361,173.953,4,0.244,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
4uT55b7hvijfLXM7UE7a5U,Famous One,How Great Is Our God: The Essential Collection,Chris Tomlin,0.00212,0.477,258720.0,0.783,0.0,7,0.11,-3.586,1,0.0269,97.041,3,0.469,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
5gnMKEfIyg2zu84vfmfSpa,We Fall Down,How Great Is Our God: The Essential Collection,Chris Tomlin,0.415,0.37,280960.0,0.249,2.72e-06,6,0.0726,-10.077,1,0.0312,135.934,4,0.151,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
1GoE6xwwZ20NbxCKVA5nz2,Indescribable,How Great Is Our God: The Essential Collection,Chris Tomlin,0.0818,0.38,238787.0,0.799,0.0,11,0.108,-4.128,1,0.0299,179.848,3,0.407,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
31Kb7jyAscJJma1gTXRUFQ,Holy Is The Lord,How Great Is Our God: The Essential Collection,Chris Tomlin,0.000992,0.467,252533.0,0.708,0.0,10,0.238,-4.149,1,0.0269,83.954,4,0.422,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
60kuYvjy5UaEKELsHLxd2n,Enough,How Great Is Our God: The Essential Collection,Chris Tomlin,0.0666,0.516,260613.0,0.666,0.0,9,0.246,-4.886,1,0.0273,80.028,4,0.552,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
15XtAXH17Eah3pkAn4l9Oh,Made To Worship,How Great Is Our God: The Essential Collection,Chris Tomlin,0.0151,0.256,257973.0,0.824,0.0,0,0.183,-4.782,1,0.0418,81.382,4,0.501,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
56SvYdddE1igvBFZn17hRx,Amazing Grace (My Chains Are Gone),How Great Is Our God: The Essential Collection,Chris Tomlin,0.828,0.515,266520.0,0.168,0.0,7,0.104,-10.785,1,0.0321,125.559,4,0.169,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
1MpJ8XHlbOsUdrCWIjmweZ,Jesus Messiah,How Great Is Our God: The Essential Collection,Chris Tomlin,0.0951,0.293,288720.0,0.743,0.0,11,0.107,-6.061,1,0.031,165.861,4,0.369,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
47qcfvLEpd0aq6doUZ5goj,God Of This City - Live,How Great Is Our God: The Essential Collection,Chris Tomlin,0.0728,0.383,305920.0,0.585,0.00295,1,0.0612,-7.345,1,0.0322,155.901,4,0.169,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
7j1e730A8K1my1mM4knYmr,I Will Rise,How Great Is Our God: The Essential Collection,Chris Tomlin,0.349,0.213,300373.0,0.32,0.0,11,0.0844,-7.086,1,0.0301,80.424,4,0.25,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
0jOSpB2zK2O0SNxj8ZT5lp,How Great Is Our God,How Great Is Our God: The Essential Collection,Chris Tomlin,0.107,0.318,305427.0,0.573,0.0,1,0.0854,-5.653,1,0.0324,156.054,4,0.0765,63o2Wjzlnv5FsMSuEmT0Xu,2011-01-01
