,artist_id,artist_name,followers,main_genre,subgenre,source
10476,2ZAULNPxCawqEBz4fjHr9i,S.A.S.,,hip hop,heavy metal,LastFM
10477,30GTB5RELwBswTnb2O5R5b,Bugs,,pop,punk,LastFM
10478,4uBSazM6snEc9wCG3jMlYt,Pat Metheny Group,,jazz,jazz fusion,Spotify
10479,2FmDJ4FPJ4kTIaOkK4IFDp,Valentino,,pop,reggaeton,LastFM
10480,5hhclzZsaNfmBh0eQI44JQ,Magnate Y Valentino,,latin,reggaeton,Spotify
10481,4EG9Lq1bQBzJLH3pPwSTQ5,Wibal Y Alex,,latin,reggaeton,Spotify
10482,17WbRGqXOt3Garv9CERTGk,Glory,,rock,hard rock,Spotify
10483,3huof3P8bH0AJzMvy9kwv2,Baby Ranks,,hip hop,reggaeton,Spotify
10484,6FbxyrT4as9yA62CDBw7uu,Joan,,pop,indie pop,LastFM
10485,3PkVrt8lRBTV2RDSICxz5X,Divino,,latin,reggaeton,Spotify
10486,2eTcJVakGgCvZQMnw9Evbn,Guerilla Black,,hip hop,rap,Spotify
10487,7s152l58TMAAnn1vfllQxl,Brooke Valentine,,hip hop,hip hop,LastFM
10488,59eUYRRUA8EnmFBgR5kl33,Diana DeGarmo,,pop,pop,LastFM
10489,3B2SslswSLTG4QvUCE5UtL,Lil Romeo,,hip hop,rap,LastFM
10490,4pP6uXZpjPMs2eRuPLTYc3,Teflon,,hip hop,reggae,LastFM
10491,379kKo2fd5cqtcFRfwy8Hu,Odb,,hip hop,rap,LastFM
10492,2mj5iibIywO5Vygsn64Z3e,Robert Downey Jr.,,singer-songwriter,singer-songwriter,LastFM
10493,2iptQ8hQmUa7kZocEBHt7u,Jon Anderson,,new age,progressive rock,Spotify
10494,7G3uxJYCXXvkJJMORkc1rk,Chris Squire,,rock,progressive rock,Spotify
10495,6AmG7SNdlV9boPZ7dFVnLY,Charlie Chaplin,,soundtrack,reggae,LastFM
10496,3pkmfqaBNsMqnXus05PNfP,Handsome Boy Modeling School,,hip hop,hip hop,Spotify
10497,3BawoqIfUo7omoXthyZAcQ,Father Guido Sarducci,,comedy,comedy,LastFM
10498,5mMuiFhh7faS7qxnTLRA6u,Barrington Levy,,rock,reggae,Spotify
10499,43tffeOxONSbTQ888To7bE,Alex Kapranos,,indie,indie,LastFM
10500,1KlBdUprGd4X92T1znjIuQ,Tim Meadows,,comedy,comedy,LastFM
10501,0kgmxir0NW0s3rmjVRvkDO,Neelam,,hip hop,rap,Spotify
10502,6je5D4GCgXzxarNIg4EP8X,Casual,,hip hop,hip hop,Spotify
10503,1C6G15UmVQMDGpYbdsf1Oi,Lord Finesse,,hip hop,rap,Spotify
10504,6xBZgSMsnKVmaAxzWEwMSD,Mike Shinoda,,hip hop,hip hop,LastFM
10505,6vunRaBya0Sx6CMJZAlHTZ,Rahzel,,hip hop,hip hop,Spotify
10506,2zrfhl1NJWRE8SbDu4ekfI,Grand Wizard Theodore,,hip hop,hip hop,LastFM
10507,4Pt1HZtuJwrQB8l0ES5iTX,Julee Cruise,,soundtrack,dream pop,Spotify
10508,1lwe4A6M5NIIAx7BiMoCUg,Dres,,hip hop,rap,Spotify
10509,4thsoee1SA3GbbPofv6tZE,A.G.,,hip hop,rap,Spotify
10510,1wiBLzTI7z9RUwEpNPdFT6,Mase,,hip hop,rap,LastFM
10511,3EqCZcRC6tCY1mfkIQKbjQ,Rashad,,hip hop,hip hop,LastFM
10512,6lV97vOPUc4O3q1ziU14p8,Cardan,,horrorcore,horrorcore,Spotify
10513,4UUCW8mTsouClJtN0wZDsi,Jin,,hip hop,rap,Spotify
10514,5uf5X5Wnvl7CGNnZfoEpF6,Lyfe,,metal,heavy metal,LastFM
10515,7ztBan7dIVnVc6b2PVvI5z,L.T.,,hip hop,hip hop,Spotify
10516,2BvzbqWWwLN11XGBYgDZzx,Terror Squad,,hip hop,rap,LastFM
10517,3gePfgC469s6rOOiCTOODi,Prospect,,metal,hardcore,Spotify
10518,0pper2FC30u4IeOmeH1sLa,Armageddon,,metal,melodic death metal,Spotify
10519,4JMR34sJ8DghoiLOuIllCZ,remy,,edm,trance,LastFM
10520,30fiiwr2EeZp1tAhzYCmyM,Big L,,hip hop,rap,Spotify
10521,7Mpn9y699j3PYnAK6Tf2LV,Jacki-O,,hip hop,rap,Spotify
10522,0yslUkW0WebOeWV2VNDYfO,Lil' Fate,,hip hop,hip hop,LastFM
10523,6cwlhbT6PnscdmUYCLUJsa,Bone Crusher,,hip hop,rap,Spotify
10524,4UD2CC3jTZ9epKFTQfZn1Z,Don Francisco,,gospel,christian,Spotify
10525,2wmwGWrqRizLaSEYrm5dzZ,Los Huracanes del Norte,,world,folk,Spotify
10526,0zM1RE17huCYfueF8Iut1Z,Polo Urias Y Su Maquina Norteña,,world,polka,Spotify
10527,4OqgHlGnIFHukth5CY1Ejj,Young Zee,,hip hop,rap,LastFM
10528,38Ol46W5c6aL8q1q7V3MNB,O'Ryan,,r&b,r&b,LastFM
10529,06OyU7lbpdDBc6ZrOB7ZT6,Rufus Blaq,,hip hop,hip hop,LastFM
10530,2n6FviARgtjjimZXu18uRM,Le Tigre,,indie,indie,Spotify
10531,0DYWCXTkNqGFZIf67SrWEa,Fats Waller,,jazz,jazz,Spotify
10532,7rwI5cbw9cUKFVul2rZMiZ,Jane Monheit,,jazz,jazz,Spotify
10533,6rrwIOOzyvn76SDbkxjIjS,Cole Porter,,jazz,jazz,Spotify
10534,09E7wcrEyqU2n1rnhzVT0h,Jerome Kern,,jazz,jazz,LastFM
10535,2I94yBi5nYiyVs00T7NxWA,Burton Lane,,jazz,musicals,Spotify
10536,0CrlrOaoi2aGRUjWFRHmNm,Arthur Schwartz,,soundtrack,soundtrack,Spotify
10537,7MOUyX1yT017l1Zt0mExIA,Harold Arlen,,soundtrack,soundtrack,LastFM
10538,5SyhqYagv3kA1s7xbI8QGi,Mashonda,,hip hop,hip hop,LastFM
10539,3jdODvx7rIdq0UGU7BOVR3,George Winston,,new age,new age,Spotify
10540,0K1BPXwAU1CTd8DNZohopA,Caedmon's Call,,rock,christian,Spotify
10541,1GaBsp1ICIp1e6udgE7fba,Kevin Lyttle,,rock,dancehall,Spotify
10542,5Rvs4rQWz3s8S1U9HQDJXO,Assasin,,rock,thrash metal,Spotify
10543,44zGe1WSCvbmNNSZaB6n1X,Mr. Easy,,rock,dancehall,Spotify
10544,6jLfbpZsUooX6ofSg0fPpQ,Trini Jacobs,,edm,soca,Spotify
10545,25xjytYjVKPvHiDIgrFodf,Future Leaders of the World,,rock,grunge,LastFM
10546,38h03gA85YYPeDPd9ER9rT,The O'Jays,,soul,soul,Spotify
10547,7Ks9lt2zomYkmOeLv0PbHW,The Holmes Brothers,,blues,blues,Spotify
10548,5d5bwgq0cJQt4hpqiO0Bhh,Jimmy Hart,,rock,hard rock,LastFM
10549,1FX4aA0cUcWndv39j1YoTm,Rick Derringer,,rock,classic rock,Spotify
10550,5yCd7bxcAc3MdQ1h54ESsD,Houston,,hip hop,rap,LastFM
10551,1aKlct6687TD5QVZ1pPHea,Don Yute,,rock,reggae,Spotify
10552,5a6nqHiBS9v3CxYOs7ttET,TQ,,hip hop,hip hop,LastFM
10553,6GmanMVkSuu0Dsn86ZW9lK,Skye Sweetnam,,pop,pop,LastFM
10554,1PjKnsWzJra4dV8OXiNC5F,Peter Cincotti,,jazz,jazz,Spotify
10555,2cNV8vNe2fPFf6OfGOBbSS,Mark Chesnutt,,country,country,Spotify
10556,7CyJIUpcWZK2zFM6gKLKvD,Andy Griggs,,country,country,Spotify
10557,1AhfLNt7teChymEclbsHlo,Cledus T. Judd,,country,comedy,Spotify
10558,0tYc0gVOzssZmLpVO6wh7L,The Thrills,,indie,indie,LastFM
10559,0iEVT8dLNSSmipPOrDGu2z,Silkk The Shocker,,hip hop,rap,Spotify
10560,72cbi5bA8U2sMttAnKIaen,Ms. Thing,,rock,dancehall,Spotify
10561,53AcoyTAgCiIGOv1pGuSi5,Ghost,,metal,heavy metal,Spotify
10562,4TejlqkJfAV4iBzT3Gk2JS,Kirk Davis,,rock,reggae,Spotify
10563,3cbRMYnjXAwJYNzxy291JY,Jabba,,metal,reggae,LastFM
10564,2Hg4SUNDuIn8xIidz9GxFw,"Medeski, Martin & Wood",,jazz,jazz,Spotify
10565,3N6WAAPHoIjo6na008793X,Paul Westerberg,,singer-songwriter,singer-songwriter,Spotify
10566,25zqla6idSsT665Ngya2Sb,The Notorious Cherry Bombs,,country,country,LastFM
10567,4fSPtBgFPZzygkY6MehwQ7,The Libertines,,indie,indie,Spotify
10568,5ynvmGwc83ZoRx2EIWHXLX,The Beatnuts,,hip hop,rap,Spotify
10569,3b3DC8miKZPLAeCiB5gjLr,Dead Rabbits,,rock,stoner rock,LastFM
10570,3YPKeCRiFlvUvJvRCzcPBo,The Finn Brothers,,rock,rock,LastFM
10571,7gi3jmwpUpNWdswT8eEprF,Conway Twitty,,country,country,Spotify
10572,1p3WmosWl1NhjtnbHvQYxw,Rachel Proctor,,country,country,LastFM
10573,04RtvnUz0XrUbUZzOA8ZoW,Sugarcult,,rock,rock,Spotify
10574,07ow5BFuxmcY8aKo3wYnk5,Tonci Huljic,,new age,new age,LastFM
10575,3G4zK7ipHdaAZkG6EBwIoW,Bond,,classical,classical,LastFM
10576,3poGT6mQeOlXOdJwvXz5T1,Airto Moreira,,jazz,jazz,Spotify
10577,2aRc20jIhrOWFTjAzHTuqD,Sylvester LeVay,,soundtrack,soundtrack,Spotify
10578,398gZ46H4TFyDq1JPfUokx,Peter Lazonby,,classical,ambient,LastFM
10579,4hAfC31wg9PJrtw6GStzJh,Haylie Ecker,,rock,rock,LastFM
10580,65Gh3BfK84aTIugiRCgLBA,Dave Edmunds,,rock,classic rock,Spotify
10581,4XDJurjQCnWLlE7KLZCT9x,Samuel Barber,,classical,classical,Spotify
10582,6rxiUsSvkn5yTs1kfuV8Le,St. Lunatics,,hip hop,rap,LastFM
10583,7zOcRYg1BYXpwr71XTWNr7,Jeff Foxworthy,,comedy,comedy,Spotify
10584,2v2FSfSLrwGrCJC8gqNh3f,Brad Cotter,,country,country,LastFM
10585,2LB9H0px4qWbCHg9Axzhga,Adam Sandler,,comedy,comedy,Spotify
10586,5DqmNLPM1kAbSBQk2FMm6b,Amanda Perez,,pop,pop,LastFM
10587,076cTwuDNp6UvmkX2d7NZT,Letter Kills,,rock,emo,LastFM
10588,1020a42xVklY6c56imNcaa,Slum Village,,hip hop,rap,Spotify
10589,31ovhtZf0B1CTJXPNhchvF,Phat Kat,,hip hop,hip hop,LastFM
10590,6QKOkeZU2qte2GE61KyFRq,Big Herk,,hip hop,rap,LastFM
10591,6csA2rxNLkQJXeEa7lyGXn,Mis-Teeq,,pop,pop,Spotify
10592,4lFGv7dFVHUugYW57hIZXe,Joe,,soul,soul,Spotify
10593,01vieJHWhg5Vxk57RmfGau,Sunship,,edm,uk garage,Spotify
10594,3rTRHzFfbTk5GL3LpYZGHR,Maria Mena,,pop,pop,Spotify
10595,7Jotu5LupekFt00kZZZ7C6,Hayley Westenra,,classical,classical,Spotify
10596,17hR0sYHpx7VYTMRfFUOmY,Maurice Ravel,,classical,classical,Spotify
10597,4Fgf6RvuWpiwDXSE7Vammx,George Martin,,soundtrack,soundtrack,LastFM
10598,1q1wfzh2xtpj27TnIAqIvd,Karl Jenkins,,classical,new age,Spotify
10599,3WVupD9Ql4QzXBcAmToBHQ,Sarah Class,,pop,pop,LastFM
10600,1VbWUxZTRNY2gw3qZ1tg9W,The Corrs,,pop,pop,Spotify
10601,5dn69QCXtB9zFEdf7Jc96r,Generation J,,gospel,christian,LastFM
10602,5dePEjHD5QEEKixOHXuRRA,Midtown,,rock,pop punk,Spotify
10603,1efrXlPhLKv7PvgUxVcqIS,Emerson Drive,,country,country,Spotify
10604,6eeYhqOX2cpsiHY6gVuvPA,Earshot,,rock,alternative rock,Spotify
10605,5CBNqd9aK3tttX8VAxnJbh,Chris Robinson & The New Earth Mud,,rock,rock,Spotify
10606,5aMmmNxw4vgpc5XC6hK0zp,The Calling,,rock,alternative rock,Spotify
10607,7eVbT3G1ggf2sz6s7ZV0Ap,X-Ecutioners,,hip hop,hip hop,Spotify
10608,7zHhscQ9kdR9fNGAffWz6z,Blue Man Group,,experimental,experimental,LastFM
10609,2WP6obWWFMbDECHzRBvrsz,Trife,,hip hop,hip hop,LastFM
10610,0Bi7gsMOc5xrBd3gSfGsFZ,Scram Jones,,hip hop,hip hop,Spotify
10611,2n1VtxlAkbmKYpttMkyPL4,Start Trouble,,rock,pop punk,LastFM
10612,3XIaQDNiwvJWOKojIyAK4r,Sly Boogie,,hip hop,rap,LastFM
10613,5mNloTgSaf5qCyk48t9NSP,Josey Scott,,rock,rock,LastFM
10614,2UBt0GWBuPVXlPisRvWzlD,Dead Prez,,hip hop,rap,Spotify
10615,5uCXJWo3WoXgqv3T1RlAbh,Katie Melua,,jazz,jazz,LastFM
10616,5kCUi6SWpesUXTdMVdTUqs,Tonéx,,gospel,gospel,Spotify
10617,6OQrOpxSIfPai3cFaN4v4P,Sheila E.,,pop,pop,LastFM
10618,5DWX4YlV9GN6mKf9MBmbaf,Morpheus,,metal,death metal,Spotify
10619,4hFScNSgSkApFw193xlyH7,Flaw,,metal,nu metal,Spotify
10620,6xOKJrMmd7rWBy21E0F7Vk,Wacko,,metal,nu metal,Spotify
10621,1jCiiLYzfQzEYwTViMhfDP,Ms. Tee,,hip hop,hip hop,Spotify
10622,0A3TObvlCxcLhto2Ad0b5x,Zuse,,hip hop,hip hop,LastFM
10623,1icaufOGQKlDwcb5vhYHkP,Melissa Auf der Maur,,rock,alternative rock,LastFM
10624,3PgKFmmSxve8g9GLEz6E3q,Milk Dee,,hip hop,rap,LastFM
10625,4vQLu6vYK0hp8k0fsAzsU8,Cormega,,hip hop,rap,Spotify
10626,7FOLqljSYieJbPEpq3I5Qf,Jennifer Peña,,pop,pop,Spotify
10627,2zyNL1jSCA6HH5m0BZZTgy,Adan Chalino Sanchez,,world,duranguense,Spotify
10628,0SwVn4s8PdhY9XQhi9SetC,Carolyn Dawn Johnson,,country,country,LastFM
10629,2GuMOJNCLkYdDGfgbJMP3v,Thornley,,rock,alternative rock,Spotify
10630,0TXTa4w6P9h0tJ1GFTZIhL,Carol Riddick,,soul,soul,Spotify
10631,2hfPo38uVGaKcxfOpqJwf8,Aaries,,soul,soul,LastFM
10632,1c22GXH30ijlOfXhfLz9Df,Elvis Crespo,,latin,merengue,Spotify
10633,6ZFv3wQwwWPiVDWhv0mjQK,Toots & The Maytals,,rock,reggae,Spotify
10634,3jc496ljiyrS3ECrD7QiqL,Gipsy Kings,,latin,flamenco,Spotify
10635,5ubLUUMNGIazLcIVE7WmnH,Menta Malone,,hip hop,hip hop,LastFM
10636,2l8Sszon3yQDStEHxwXFtV,Chazzie,,jazz,funk,LastFM
10637,2SvfHV6gN46gkYO5Nz9MU3,G-Rock,,hip hop,rap,Spotify
10638,3zNM2tRfTX6LI1lN2PlrTt,Westside Connection,,hip hop,hip hop,Spotify
10639,5l880g4oP7GiP1U0vzFAot,K-Mac,,hip hop,rap,LastFM
10640,47NX4UFfJGycPsuxP4b5vh,Da Hood,,hip hop,rap,LastFM
10641,2JpErkT9FO3fZBrVhZaLdE,Ben Jelen,,pop,singer-songwriter,LastFM
10642,5wjKPzpc5xkAuPxaSXaUXJ,Autopilot Off,,rock,punk,Spotify
10643,17ARJvmaMWxVtCAlKkpV27,Dropbox,,rock,hard rock,Spotify
10644,0mzTssRDPIQVH5wSNzOdFZ,Fefe Dobson,,pop,pop,LastFM
10645,5oRnbmgqvvq7fVlgk4vcEa,Gary Jules,,singer-songwriter,singer-songwriter,LastFM
10646,0RkqytrwoGyXGvDiZwT6i2,Michael Andrews,,soundtrack,soundtrack,LastFM
10647,3BDyPnpEAyd6kFM1Wgpdgz,Toby Lightman,,singer-songwriter,singer-songwriter,LastFM
10648,0Uj2hge2fxypJ7f4ik6lpr,Blindside,,rock,hardcore,Spotify
10649,4fE4Bf0MM6lMJpHiHniPuW,Damageplan,,metal,groove metal,Spotify
10650,3p3U04w2DaiBzuYMZnYr00,JC Chasez,,pop,pop,LastFM
10651,7e52Ytzjj1q71DUj2cSlch,Sarah Connor,,pop,pop,Spotify
10652,7nq2vrBB6c20jd95iFw215,Haze,,hip hop,hardstyle,LastFM
10653,3ZfZnb6pBdgy0hm8l4WfZc,Bar,,new wave,new wave,LastFM
10654,6GGDD9gc0De0cMlRcR13T0,Cap.One,,hip hop,rap,LastFM
10655,3up7wqUGMUTm0184V57RTH,Probot,,metal,heavy metal,LastFM
10656,3tBrQj219ZoNS4fDAQZxHC,Cronos,,metal,heavy metal,LastFM
10657,5icYAASSHVcZox1Ayb2uBo,Mike Dean,,hip hop,electronic,LastFM
10658,4qnq4VBtnaIuYaJ6HBWh7G,Kurt Brecht,,metal,metal,LastFM
10659,3iBKmMM1OzawCgL7ND5KU3,Lee Dorrian,,metal,grindcore,LastFM
10660,2UEm3mXEPGyxeWQJYc8WSx,Wino,,hip hop,doom metal,Spotify
10661,0wug3BWSAmEY3E9xVKM6yl,Snake,,rock,rock,LastFM
10662,238VsHGAd80hVsQCKc5AK7,Eric Wagner,,metal,metal,Spotify
10663,5QPNEMldc8k1g5hT54PCWg,The Von Bondies,,indie,garage rock,Spotify
10664,4vI0xGbQl2cMnMiagUEBOj,Courtney Love,,rock,grunge,Spotify
10665,5QjWgYDeKNP2iPHTdTttnG,Stacie Orrico,,pop,pop,LastFM
10666,3mY9Ii0cL5SQxpOTAm8SHx,Warren Zevon,,singer-songwriter,singer-songwriter,Spotify
10667,480i0t8YiGc2aoOR6BeLAb,Nick Cannon,,hip hop,rap,LastFM
10668,4tMm1dU6Gn04VAZ9ClHcIZ,Jacquees,,soul,soul,Spotify
10669,03pGcGiCNzt8NNcmxrIYSG,Ncredible Gang,,hip hop,hip hop,LastFM
10670,3W8I7fRUlK8J1wmiQknriY,Pitch Black,,hip hop,dub,Spotify
10671,16HCiYXoNdjZDdKPaH03b8,Bravehearts,,hip hop,rap,LastFM
10672,7rsdftmJTmBuBknenoDS9b,Nashawn,,hip hop,hip hop,LastFM
10673,781516XewTgtGAnpg6dlmd,Jully Black,,soul,soul,Spotify
10674,3GlX5THsFQhKH2lT8tblZv,Albertina Walker,,gospel,gospel,Spotify
10675,71Hbg7TBSSZv12f7EWZp3b,Larnelle Harris,,gospel,gospel,Spotify
10676,1i6bV1rRKRPTyssKZuLfwS,Mighty Clouds Of Joy,,gospel,gospel,Spotify
10677,0F0X4zqeNiPVJOWHWiDVRb,The Katinas,,gospel,christian,Spotify
10678,143WrhdpwUoOhMFKVTIYvs,Alvin Slaughter,,gospel,worship,Spotify
10679,0Frsbmjf23s0qHQ0BcT9g6,Cynthia Clawson,,pop,pop,Spotify
10680,4QYDxx5VDqINxMtUapyF9q,Cissy Houston,,soul,soul,LastFM
10681,4nts0oxMT67lVUoi5Kjxrb,Solomon Burke,,soul,soul,Spotify
10682,4vCYwGCNg2XUsdi9IVMzwo,Michael Franti,,hip hop,reggae,LastFM
10683,1wXNIXTkxJZSbu9NGFHdqj,George Clinton,,funk,funk,LastFM
10684,07tYu4BGrfeogBobCefkHI,Les McCann,,jazz,funk,Spotify
10685,2QehFI9eDvwgtDxEharMPu,The Irish Tenors,,classical,opera,Spotify
10686,3d8Vm4iML6AOzAtmvcXSjT,Finbar Wright,,classical,opera,Spotify
10687,0EMbYln4tFooKUTDS2ipkg,Jimmy Cozier,,soul,soul,Spotify
10688,0JYmatsiEQMn2v5KchV8u2,Killah Priest,,hip hop,hip hop,Spotify
10689,5UmPSs3jE0zeBnX74AqVOv,Lil' John,,edm,crunk,Spotify
10690,1K6FlvOftq7555uvKY0m5v,Kiprich,,rock,dancehall,Spotify
10691,7ah0bKZcvxwMpN0Ygl1qTJ,Big Tigger,,hip hop,hip hop,Spotify
10692,02QYcz7JjwzKiKGHg53rZY,Sasha,,edm,trance,Spotify
10693,7hEbJvh3BAedDS2vVJvx0B,Andy Griffith,,comedy,comedy,Spotify
10694,0un6YenPxWZ2VW4aFGMupM,Floetry,,soul,soul,Spotify
10695,1UxXd73KV3x4Hos5ZL7lKi,Bad Boy's Da Band,,hip hop,rap,LastFM
10696,2gie1bU1LwnxdFAJoTLjzT,Loon,,hip hop,hip hop,LastFM
10697,4rCIWEjPw25wpUjtOotzPg,Gunz,,hip hop,hip hop,LastFM
10698,0r1qbfth7sWruUHLPFGnpU,Triumph The Insult Comic Dog,,comedy,comedy,Spotify
10699,0KTLv2I9l9jF6Nn1vOHxce,Conan O'Brien,,comedy,comedy,LastFM
10700,12REVJEk6f8A6Is5HzoMbD,Horatio Sanz,,comedy,comedy,Spotify
10701,5lckATQU3N7Ralsw3VfnRb,Calvin Richardson,,soul,soul,Spotify
10702,18absyD7lQaXUDBXnyzU8M,Mushroomhead,,metal,nu metal,Spotify
10703,2j0a6SKKTAXaaNWU3pl86d,Joe Strummer & The Mescaleros,,rock,reggae,LastFM
10704,3CCnfGrTPgEJoHFk4UOe0O,Turk,,hip hop,rap,Spotify
10705,7MlyHuGRHi31yYlrttDqgT,The Distillers,,rock,punk,Spotify
10706,0vScT8fvEQDjxlVDL840S8,JS,,pop,pop,LastFM
10707,6vZpcSp1PzRV1wZPRlv6cz,Pied Piper,,metal,heavy metal,Spotify
10708,7CVHpcuVERzqAJcP2ddoFy,The Fire Theft,,indie,indie,LastFM
10709,0woPP4aoXH17kAKggWIYzA,Get Far,,edm,electronic,LastFM
10710,4Ws2otunReOa6BbwxxpCt6,Benny Benassi,,edm,electronic,Spotify
10711,7L3cctnz9MFugFaH6JNj3D,Wink,,edm,electronic,Spotify
10712,4SgbqL3dLr5BfCvBBBUucP,Topmodelz,,edm,trance,LastFM
10713,3cQA9WH8liZfeja1DxcDYE,Armand Van Helden,,edm,house,Spotify
10714,2P1h10tRBVlC2lVUqhl6wm,Yves Larock,,edm,house,LastFM
10715,7mEVrXcsq3PjsKT3BXnhp0,Tim Deluxe,,edm,house,Spotify
10716,22bukBZvUppuwQwmDz75Gz,Sander van Doorn,,edm,trance,Spotify
10717,5QpDy6FRCWNpW90gL89wpi,Mamba,,pop,pop,Spotify
10718,7xfEjDr3c7DIUoW0qf6s0A,Richard Grey,,edm,house,Spotify
10719,14YyYE6S6RxfrA1K01osiH,Barbara Evans,,rock,rock and roll,LastFM
10720,0DRz2sG1ln1cIS9xPo5Grq,Sandy Vee,,edm,house,LastFM
10721,1p27gz4zaeOHAEtwUWoMV6,ZoëXenia,,edm,house,LastFM
10722,2CubV3xWDcxDXPh4DeBoJP,Louie DeVito,,edm,trance,LastFM
10723,7yYfgmcFMC0rfkZgfkEiei,PCB,,edm,dub techno,LastFM
10724,6zow6slzvD4SjjQXX9Te0x,Miami Attack,,disco,hi-nrg,LastFM
10725,3ys25LLgRkrKadBMUeOmsY,Johnny Gleeson,,edm,house,LastFM
10726,6fmbbxNvgHkglIakp1Wrv4,Spineshank,,metal,nu metal,Spotify
10727,2weA6hhVqTIN2gSn9PUB9U,Celia Cruz,,latin,salsa,Spotify
10728,1Jl0XzEt7csnco2FUybCrK,Lolita,,pop,schlager,Spotify
10729,5geY3oNUkPickC6dPX0SKB,Renee Sandstrom,,pop,pop,LastFM
10730,1uYWNGwHu2d2au8iOXZROv,Randy Crenshaw,,soundtrack,soundtrack,LastFM
10731,7xNPROyVfkH4mcIxxCxySm,Junior Senior,,pop,electronic,LastFM
10732,0Kw016yh5V0LAouQ2pyUsG,Dru,,pop,pop,LastFM
10733,5YEcY63aLZntWf7HpdmZZv,Lady Ice,,hip hop,hip hop,LastFM
10734,5kK2RUyhHpf7PG9KGd1Aqc,Dano,,edm,gabber,LastFM
10735,2GEcMpeGIad5O23WxDRFMn,Rico Love,,hip hop,hip hop,LastFM
10736,2PJnn4tJWudLd15ps3QbW6,Chyna Whyte,,hip hop,rap,Spotify
10737,5CQ4GbTtKAUcQldoOeBJJA,Bizar,,edm,drum and bass,LastFM
10738,5ULJ18n8PZ9rJv5kYsZByV,Lil Pete,,hip hop,rap,Spotify
10739,7jerD1mbWgyDukHAmCvdCj,Javier Solís,,latin,bolero,Spotify
10740,2uksmRwzPxVotttjocjcar,Boo And Gotti,,hip hop,rap,Spotify
10741,4KJjihrZR0XfiOPB0MdMVz,Stone,,metal,thrash metal,Spotify
10742,5nh9eze5GzVrLTPopGpVKA,Q Da Kid,,hip hop,hip hop,LastFM
10743,6vs74mu02QpdcVMhs6Y2Bc,Keisha Jackson,,hip hop,new jack swing,Spotify
10744,4e27lOSzk1nvSxpw2BrrwT,Revis,,rock,alternative rock,Spotify
10745,25ktaHYGJADkZKne81IUkx,Zane,,hip hop,hip hop,Spotify
10746,4oV5EVJ0XFWsJKoOvdRPvl,Guided By Voices,,indie,lo-fi,Spotify
10747,4BMx3IL6RvuBKJfk8Zbm8L,Vendetta Red,,rock,rock,Spotify
10748,0xxJO75NeIAF5jYruLYIDT,Tracy Byrd,,country,country,Spotify
10749,5cMgGlA1xGyeAB2ctYlRdZ,Gang Starr,,hip hop,rap,Spotify
10750,4StWnbDC5LLdf3socfu0gx,Krumbsnatcha,,hip hop,rap,Spotify
10751,30G8Jlp6mw5RTEEzMndIZL,Big Shug,,hip hop,rap,Spotify
10752,0aIgITBokPrhdyPobldbag,NYGz,,hip hop,hip hop,LastFM
10753,2s1po9NZwBXWTNTAEsZh4W,Uncle Reo,,hip hop,rap,LastFM
10754,5Zmur9D9gpr6tXyDrpnbOe,Béla Fleck and the Flecktones,,jazz,jazz,Spotify
10755,51d3rUlLuMh7EW09aMe7yj,B2K,,hip hop,hip hop,LastFM
10756,0eNA7qI3Vv2Cf589tA8UEm,Romeo,,rock,hip hop,LastFM
10757,4hj2FZgz0JpNCrMIydRpTa,Lil Fizz,,hip hop,rap,LastFM
10758,6vytZ677lz4LzCrUDcDokM,Blu Cantrell,,pop,pop,LastFM
10759,3odAwsihgZFTIBjITXsgP5,Lady May,,hip hop,rap,LastFM
10760,6cStgiv1qH5z6GYrFsjuGj,Toya,,pop,pop,LastFM
10761,2yRMmVyjP0HNh8vB3Ia1ON,Bering Strait,,country,electronic,Spotify
10762,4HmMtATYC7WoVVbvEAIfrR,Sarai,,pop,pop,LastFM
10763,57oPg5vpE4vyip60by74tq,Brian McComas,,country,country,LastFM
10764,6tNZHg8DS7zzXnIxp3ZTEP,Play,,pop,new wave,Spotify
10765,2lQvoGjN6jJfsAkaywtgrB,Canibus,,hip hop,rap,Spotify
10766,04UrujFn9VOscInw9kwHH8,Stoupe,,hip hop,hip hop,Spotify
10767,1zrMGaRSRvx67vF4xzvUcu,C-Bo,,hip hop,rap,Spotify
10768,2PLfAUDdt1zaP2rPvJ0L1m,E.D.I. Mean,,hip hop,rap,Spotify
10769,04HECiWVE4ogBNdOvJuyps,Ampichino,,hip hop,rap,LastFM
10770,5LdWEVbA1btfMyR7FMEjO3,Choklate,,soul,soul,Spotify
10771,4xmJlbVpyqr98R9jNvi1bu,Killa Tay,,hip hop,hip hop,Spotify
10772,47YOf3W53r82DUwgGDLQtW,T-Nutty,,hip hop,rap,Spotify
10773,1bxYTmdAI8YlVXUSWP6mcx,Mississippi,,blues,blues,Spotify
10774,58G1dVGEODhaSBjj2vJJvS,Young Noble,,hip hop,rap,Spotify
10775,320OQx68FlvfJiPGSx5mxW,Hussein Fatal,,hip hop,rap,LastFM
10776,19027wmWbWJxkzgCA2iV7h,Tha Realest,,hip hop,hip hop,Spotify
10777,54NiBkXxtbUm3nk1TnggsH,Checkmate,,rock,metalcore,Spotify
10778,7yWzSIPmGC65bPM9b1Qt4m,Marvaless,,hip hop,hip hop,Spotify
